numero_leccion,titulo,url,descripcion,ejemplos_codigo,categoria
30,Casting,https://www.w3schools.com/python/python_casting.asp,"Python Casting
Specify a Variable Type
There may be times when you want to specify a type on to a variable. This can be done with casting. Python is an object-orientated language, and as such it uses classes to define data types, including its primitive types.
Casting in python is therefore done using constructor functions:
int() - constructs an integer number from an integer literal, a float literal (by removing 
    all decimals), or a string literal (providing the string represents a whole number)
float() - constructs a float number from an integer literal, a float literal or a string literal (providing the string represents a float or an integer)
str() - constructs a string from a wide variety of data types, including strings, integer literals and float literals
Example
Integers:
Example
Floats:
Example
Strings:","x = int(1)   # x will be 1

y = int(2.8) # y will be 2

z = int(""3"") # z will be 3
---
x = float(1)     # x will be 1.0

y = float(2.8)   # y will be 2.8

z = float(""3"")   # z will be 3.0

w = float(""4.2"") # w will be 4.2
---
x = str(""s1"") # x will be 's1'

y = str(2)    # y will be '2'

z = str(3.0)  # z will be '3.0'",Python Básico
31,Code Challenge,https://www.w3schools.com/python/python_challenges_casting.asp,"Python Casting Code Challenge
Challenge: Casting
Test your understanding of Python type casting by completing a small coding challenge.",,Python Básico
32,Python Strings,https://www.w3schools.com/python/python_strings.asp,"Python Strings
Strings
Strings in python are surrounded by either single quotation marks, or double quotation marks.
'hello' is the same as ""hello"" .
You can display a string literal with the print() function:
Example
Quotes Inside Quotes
You can use quotes inside a string, as long as they don't match the quotes surrounding the string:
Example
Assign String to a Variable
Assigning a string to a variable is done with the variable name followed by 
an equal sign and the string:
Example
Multiline Strings
You can assign a multiline string to a variable by using three quotes:
Example
You can use three double quotes:
Or three single quotes:
Example
Note: in the result, the line breaks are inserted at the same position as in the code.
Strings are Arrays
Like many other popular programming languages, strings in Python are arrays of unicode characters.
However, Python does not have a character data type, a single character is simply a string with a length of 1.
Square brackets can be used to access elements of the string.
Example
Get the character at position 1 (remember that the first character has the 
position 0):
Looping Through a String
Since strings are arrays, we can loop through the characters in a string, with a for loop.
Example
Loop through the letters in the word ""banana"":
Learn more about For Loops in our Python For Loops chapter.
String Length
To get the length of a string, use the len() function.
Example
The len() function returns the length of a string:
Check String
To check if a certain phrase or character is present in a string, we can use 
the keyword in .
Example
Check if ""free"" is present in the following text:
Use it in an if statement:
Example
Print only if ""free"" is present:
Learn more about If statements in our Python 
If...Else chapter.
Check if NOT
To check if a certain phrase or character is NOT present in a string, we can use 
the keyword not in .
Example
Check if ""expensive"" is NOT present in the following text:
Use it in an if statement:
Example
print only if ""expensive"" is NOT present:","print(""Hello"")

print('Hello')
---
print(""It's alright"")

print(""He is called 'Johnny'"")

print('He is called ""Johnny""')
---
a = ""Hello""
print(a)
---
a = """"""Lorem ipsum dolor sit amet,
consectetur adipiscing elit,
sed do
  eiusmod tempor incididunt
ut labore et dolore magna aliqua.""""""
print(a)
---
a = '''Lorem ipsum dolor sit amet,
consectetur adipiscing elit,
sed do
  eiusmod tempor incididunt
ut labore et dolore magna aliqua.'''
print(a)
---
a = ""Hello, World!""

print(a[1])
---
for x in ""banana"":
  print(x)
---
a = ""Hello, World!""

print(len(a))
---
txt = ""The best things in life are free!""
print(""free"" in txt)
---
txt = ""The best things in life are free!""
if ""free"" in txt:

print(""Yes, 'free' is present."")
---
txt = ""The best things in life are free!""
print(""expensive"" not in txt)
---
txt = ""The best things in life are free!""
if ""expensive"" not in txt:

print(""No, 'expensive' is NOT present."")",Python Básico
33,Python Strings,https://www.w3schools.com/python/python_strings.asp,"Python Strings
Strings
Strings in python are surrounded by either single quotation marks, or double quotation marks.
'hello' is the same as ""hello"" .
You can display a string literal with the print() function:
Example
Quotes Inside Quotes
You can use quotes inside a string, as long as they don't match the quotes surrounding the string:
Example
Assign String to a Variable
Assigning a string to a variable is done with the variable name followed by 
an equal sign and the string:
Example
Multiline Strings
You can assign a multiline string to a variable by using three quotes:
Example
You can use three double quotes:
Or three single quotes:
Example
Note: in the result, the line breaks are inserted at the same position as in the code.
Strings are Arrays
Like many other popular programming languages, strings in Python are arrays of unicode characters.
However, Python does not have a character data type, a single character is simply a string with a length of 1.
Square brackets can be used to access elements of the string.
Example
Get the character at position 1 (remember that the first character has the 
position 0):
Looping Through a String
Since strings are arrays, we can loop through the characters in a string, with a for loop.
Example
Loop through the letters in the word ""banana"":
Learn more about For Loops in our Python For Loops chapter.
String Length
To get the length of a string, use the len() function.
Example
The len() function returns the length of a string:
Check String
To check if a certain phrase or character is present in a string, we can use 
the keyword in .
Example
Check if ""free"" is present in the following text:
Use it in an if statement:
Example
Print only if ""free"" is present:
Learn more about If statements in our Python 
If...Else chapter.
Check if NOT
To check if a certain phrase or character is NOT present in a string, we can use 
the keyword not in .
Example
Check if ""expensive"" is NOT present in the following text:
Use it in an if statement:
Example
print only if ""expensive"" is NOT present:","print(""Hello"")

print('Hello')
---
print(""It's alright"")

print(""He is called 'Johnny'"")

print('He is called ""Johnny""')
---
a = ""Hello""
print(a)
---
a = """"""Lorem ipsum dolor sit amet,
consectetur adipiscing elit,
sed do
  eiusmod tempor incididunt
ut labore et dolore magna aliqua.""""""
print(a)
---
a = '''Lorem ipsum dolor sit amet,
consectetur adipiscing elit,
sed do
  eiusmod tempor incididunt
ut labore et dolore magna aliqua.'''
print(a)
---
a = ""Hello, World!""

print(a[1])
---
for x in ""banana"":
  print(x)
---
a = ""Hello, World!""

print(len(a))
---
txt = ""The best things in life are free!""
print(""free"" in txt)
---
txt = ""The best things in life are free!""
if ""free"" in txt:

print(""Yes, 'free' is present."")
---
txt = ""The best things in life are free!""
print(""expensive"" not in txt)
---
txt = ""The best things in life are free!""
if ""expensive"" not in txt:

print(""No, 'expensive' is NOT present."")",Python Básico
34,Slicing Strings,https://www.w3schools.com/python/python_strings_slicing.asp,"Python - Slicing Strings
Slicing
You can return a range of characters by using the slice syntax.
Specify the start index and the end index, separated by a colon, to return a 
part of the string.
Example
Get the characters from position 2 to position 5 (not included):
Note: The first character has index 0.
Slice From the Start
By leaving out the start index, the range will start at the first character:
Example
Get the characters from the start to position 5 (not included):
Slice To the End
By leaving out the end index, the range will go to the end:
Example
Get the characters from position 2, and all the way to the end:
Negative Indexing
Example
Get the characters:
From: ""o"" in ""World!"" (position -5)
To, but not included: ""d"" in ""World!"" (position -2):","b = ""Hello, World!""

  print(b[2:5])
---
b = ""Hello, World!""

  print(b[:5])
---
b = ""Hello, World!""

  print(b[2:])
---
b = ""Hello, World!""

  print(b[-5:-2])",Python Básico
35,Modify Strings,https://www.w3schools.com/python/python_strings_modify.asp,"Python - Modify Strings
Python has a set of built-in methods that you can use on strings.
Upper Case
Example
The upper() method returns the string in upper case:
Lower Case
Example
The lower() method returns the string in lower case:
Remove Whitespace
Whitespace is the space before and/or after the actual text, and very often you want to remove this space.
Example
The strip() method removes any whitespace from the beginning or the end:
Replace String
Example
The replace() method replaces a string with another string:
Split String
The split() method returns a list where the text between the specified separator becomes the list items.
Example
The split() method splits the string into substrings if it finds instances of the separator:
Learn more about Lists in our Python Lists chapter.
String Methods
Learn more about String Methods with our String Methods Reference","a = ""Hello, World!""

print(a.upper())
---
a = ""Hello, World!""

print(a.lower())
---
a = "" Hello, World! ""

print(a.strip()) # returns ""Hello, World!""
---
a = ""Hello, World!""

print(a.replace(""H"", ""J""))
---
a = ""Hello, World!""

print(a.split("","")) #
  returns ['Hello', ' World!']",Python Básico
36,Concatenate Strings,https://www.w3schools.com/python/python_strings_concatenate.asp,"Python - String Concatenation
String Concatenation
To concatenate, or combine, two strings you can use the + operator.
Example
Merge variable a with variable b into variable c :
Example
To add a space between them, add a "" "" :","a = ""Hello""
b = ""World""
c = a + b

print(c)
---
a = ""Hello""
b = ""World""
c = a + "" "" + b

print(c)",Python Básico
37,Format Strings,https://www.w3schools.com/python/python_strings_format.asp,"Python - Format - Strings
String Format
As we learned in the Python Variables chapter, we cannot combine strings and numbers like this:
Example
But we can combine strings and numbers by using f-strings or the format() method!
F-Strings
F-String was introduced in Python 3.6,
and is now the preferred way of formatting strings.
To specify a string as an f-string, simply put an f in front of the string 
literal, and add curly brackets {} as 
placeholders for variables and other operations.
Example
Create an f-string:
Placeholders and Modifiers
A placeholder can contain variables,
operations, functions, and modifiers to format the value.
Example
Add a placeholder for the price variable:
A placeholder can include a modifier to format the value.
A modifier is included by adding a colon : followed by a legal formatting type, like .2f which means fixed point number with 2 decimals:
Example
Display the price with 2 decimals:
A placeholder can contain Python code, like math operations:
Example
Perform a math operation in the placeholder, and return the result:
Learn more about String Formatting in our String Formatting chapter.","age = 36
#This will produce an error:
txt = ""My name is John, I am "" + age
print(txt)
---
age = 36
txt = f""My name is John, I am {age}""
print(txt)
---
price = 59


txt = f""The price is {price} dollars""


print(txt)
---
price = 59


txt = f""The price is {price:.2f} dollars""


print(txt)
---
txt = f""The price is {20 * 59} dollars""


print(txt)",Python Básico
38,Escape Characters,https://www.w3schools.com/python/python_strings_escape.asp,"Python - Escape Characters
Escape Character
To insert characters that are illegal in a string, use an escape character.
An escape character is a backslash \ followed by the character you want to insert.
An example of an illegal character is a double quote inside a string that is surrounded by double quotes:
Example
You will get an error if you use double quotes inside a string that is 
surrounded by double quotes:
To fix this problem, use the escape character \"" :
Example
The escape character allows you to use double quotes when you normally would not be allowed:
Escape Characters
Other escape characters used in Python:
Code
Result
Try it
\'
Single Quote
\\
Backslash
\n
New Line
\r
Carriage Return
\t
Tab
\b
Backspace
\f
Form Feed
\ooo
Octal value
\xhh
Hex value","txt = ""We are the so-called ""Vikings"" from the north.""
---
txt = ""We are the so-called \""Vikings\"" from the north.""",Python Básico
39,String Methods,https://www.w3schools.com/python/python_strings_methods.asp,"Python - String Methods
String Methods
Python has a set of built-in methods that you can use on strings.
Note: All string methods return new values. They do not change the original string.
Method
Description
capitalize()
Converts the first 
    character to upper case
casefold()
Converts string into 
    lower case
center()
Returns a centered 
    string
count()
Returns the number of 
    times a specified value occurs in a string
encode()
Returns an encoded 
    version of the string
endswith()
Returns true if the 
    string ends with the specified value
expandtabs()
Sets the 
    tab size of the string
find()
Searches the string for a 
    specified value and returns the position of where it was found
format()
Formats specified 
    values in a string
format_map()
Formats specified 
    values in a string
index()
Searches the string 
    for a specified value and returns the position of where it was found
isalnum()
Returns True if all 
    characters in the string are alphanumeric
isalpha()
Returns True if all 
    characters in the string are in the alphabet
isascii()
Returns True if all 
    characters in the string are ascii characters
isdecimal()
Returns True if all 
    characters in the string are decimals
isdigit()
Returns True if all 
    characters in the string are digits
isidentifier()
Returns True if 
    the string is an identifier
islower()
Returns True if all 
    characters in the string are lower case
isnumeric()
Returns True if 
    all characters in the string are numeric
isprintable()
Returns True if 
    all characters in the string are printable
isspace()
Returns True if all 
    characters in the string are whitespaces
istitle()
Returns True if the string follows the rules of a 
    title
isupper()
Returns True if all 
    characters in the string are upper case
join()
Joins the elements of 
    an iterable to the end of the string
ljust()
Returns a left justified 
    version of the string
lower()
Converts a string into 
    lower case
lstrip()
Returns a left trim 
    version of the string
maketrans()
Returns a 
    translation table to be used in translations
partition()
Returns a tuple 
    where the string is parted into three parts
replace()
Returns a string 
    where a specified value is replaced with a specified value
rfind()
Searches the string for 
    a specified value and returns the last position of where it was found
rindex()
Searches the string for 
    a specified value and returns the last position of where it was found
rjust()
Returns a right justified 
    version of the string
rpartition()
Returns a tuple 
    where the string is parted into three parts
rsplit()
Splits the string at 
    the specified separator, and returns a list
rstrip()
Returns a right trim 
    version of the string
split()
Splits the string at 
    the specified separator, and returns a list
splitlines()
Splits the string 
    at line breaks and returns a list
startswith()
Returns true if 
    the string starts with the specified value
strip()
Returns a trimmed version of the string
swapcase()
Swaps cases, lower 
    case becomes upper case and vice versa
title()
Converts the first 
    character of each word to upper case
translate()
Returns a 
    translated string
upper()
Converts a string 
    into upper case
zfill()
Fills the string with 
  a specified number of 0 values at the beginning",,Python Básico
40,String Exercises,https://www.w3schools.com/python/python_strings_exercises.asp,"Python - String Exercises
Test Yourself With Exercises
Now you have learned a lot about Strings, and how to use them in Python.
Are you ready for a test?
Exercises
Test your Python String skills with exercises from all categories:
Strings
Slicing Strings
Modify Strings
Concatenate Strings
Format Strings
More Python Exercises:
Python Exercises",,Python Básico
41,Code Challenge,https://www.w3schools.com/python/python_challenges_strings_basics.asp,"Python Strings Code Challenge
Challenge: Strings Basics
Test your understanding of creating, slicing, modifying, and formatting strings.",,Python Básico
42,Python Booleans,https://www.w3schools.com/python/python_booleans.asp,"Python Booleans
Booleans represent one of two values: True or False .
Boolean Values
In programming you often need to know if an expression is True or False .
You can evaluate any expression in Python, and get one of two 
answers, True or False .
When you compare two values, the expression is evaluated and Python returns 
the Boolean answer:
Example
When you run a condition in an if statement, Python returns True or False :
Example
Print a message based on whether the condition is True or False :
Evaluate Values and Variables
The bool() function allows you to evaluate 
any value, and give you True or False in return,
Example
Evaluate a string and a number:
Example
Evaluate two variables:
Most Values are True
Almost any value is evaluated to True if it 
has some sort of content.
Any string is True , except empty strings.
Any number is True , except 0 .
Any list, tuple, set, and dictionary are True , except 
empty ones.
Example
The following will return True:
Some Values are False
In fact, there are not many values that evaluate to False , except empty values, such as () , [] , {} , """" , the number 0 , and the value None . 
And of course the value False evaluates to False .
Example
The following will return False:
One more value, or object in this case, evaluates to False , and that is if you have an object that 
is made from a class with a __len__ function that returns 0 or False :
Example
Functions can Return a Boolean
You can create functions that returns a Boolean Value:
Example
Print the answer of a function:
You can execute code based on the Boolean answer of a function:
Example
Print ""YES!"" if the function returns True, otherwise print ""NO!"":
Python also has many built-in functions that return a boolean value, like the isinstance() function, which can be used to determine if an object is of a certain data type:
Example
Check if an object is an integer or not:","print(10 > 9)
print(10 == 9)
print(10 < 9)
---
a = 200
b = 33
if b > a:
  print(""b is greater than a"")

  else:
  print(""b is not greater than a"")
---
print(bool(""Hello""))
print(bool(15))
---
x = ""Hello""
y = 15
print(bool(x))
print(bool(y))
---
bool(""abc"")
bool(123)
bool([""apple"", ""cherry"", ""banana""])
---
bool(False)
bool(None)
bool(0)
bool("""")
bool(())
bool([])

  bool({})
---
class myclass():
  def __len__(self):
    return 0


myobj = myclass()
print(bool(myobj))
---
def myFunction() :
  return True
print(myFunction())
---
def myFunction() :
  return True
if myFunction():

  print(""YES!"")
else:
  print(""NO!"")
---
x = 200
print(isinstance(x, int))",Python Básico
43,Booleans,https://www.w3schools.com/python/python_booleans.asp,"Python Booleans
Booleans represent one of two values: True or False .
Boolean Values
In programming you often need to know if an expression is True or False .
You can evaluate any expression in Python, and get one of two 
answers, True or False .
When you compare two values, the expression is evaluated and Python returns 
the Boolean answer:
Example
When you run a condition in an if statement, Python returns True or False :
Example
Print a message based on whether the condition is True or False :
Evaluate Values and Variables
The bool() function allows you to evaluate 
any value, and give you True or False in return,
Example
Evaluate a string and a number:
Example
Evaluate two variables:
Most Values are True
Almost any value is evaluated to True if it 
has some sort of content.
Any string is True , except empty strings.
Any number is True , except 0 .
Any list, tuple, set, and dictionary are True , except 
empty ones.
Example
The following will return True:
Some Values are False
In fact, there are not many values that evaluate to False , except empty values, such as () , [] , {} , """" , the number 0 , and the value None . 
And of course the value False evaluates to False .
Example
The following will return False:
One more value, or object in this case, evaluates to False , and that is if you have an object that 
is made from a class with a __len__ function that returns 0 or False :
Example
Functions can Return a Boolean
You can create functions that returns a Boolean Value:
Example
Print the answer of a function:
You can execute code based on the Boolean answer of a function:
Example
Print ""YES!"" if the function returns True, otherwise print ""NO!"":
Python also has many built-in functions that return a boolean value, like the isinstance() function, which can be used to determine if an object is of a certain data type:
Example
Check if an object is an integer or not:","print(10 > 9)
print(10 == 9)
print(10 < 9)
---
a = 200
b = 33
if b > a:
  print(""b is greater than a"")

  else:
  print(""b is not greater than a"")
---
print(bool(""Hello""))
print(bool(15))
---
x = ""Hello""
y = 15
print(bool(x))
print(bool(y))
---
bool(""abc"")
bool(123)
bool([""apple"", ""cherry"", ""banana""])
---
bool(False)
bool(None)
bool(0)
bool("""")
bool(())
bool([])

  bool({})
---
class myclass():
  def __len__(self):
    return 0


myobj = myclass()
print(bool(myobj))
---
def myFunction() :
  return True
print(myFunction())
---
def myFunction() :
  return True
if myFunction():

  print(""YES!"")
else:
  print(""NO!"")
---
x = 200
print(isinstance(x, int))",Python Básico
44,Code Challenge,https://www.w3schools.com/python/python_challenges_booleans.asp,"Python Booleans Code Challenge
Challenge: Booleans
Test your understanding of Python booleans by completing a small coding challenge.",,Python Básico
45,Python Operators,https://www.w3schools.com/python/python_operators.asp,"Python Operators
Python Operators
Operators are used to perform operations on variables and values.
In the example below, we use the + operator to add together two values:
Example
Although the + operator is often used to add together two values, like in the example above, it can also be used to add together a variable and a value, or two variables:
Example
Python divides the operators in the following groups:
Arithmetic operators
Assignment operators
Comparison operators
Logical operators
Identity operators
Membership operators
Bitwise operators","print(10 + 5)
---
sum1 = 100 + 50      # 150 (100 + 50)

sum2 = sum1 + 250    # 400 (150 + 250)

sum3 = sum2 + sum2   # 800 (400 + 400)",Python Básico
46,Python Operators,https://www.w3schools.com/python/python_operators.asp,"Python Operators
Python Operators
Operators are used to perform operations on variables and values.
In the example below, we use the + operator to add together two values:
Example
Although the + operator is often used to add together two values, like in the example above, it can also be used to add together a variable and a value, or two variables:
Example
Python divides the operators in the following groups:
Arithmetic operators
Assignment operators
Comparison operators
Logical operators
Identity operators
Membership operators
Bitwise operators","print(10 + 5)
---
sum1 = 100 + 50      # 150 (100 + 50)

sum2 = sum1 + 250    # 400 (150 + 250)

sum3 = sum2 + sum2   # 800 (400 + 400)",Python Básico
47,Arithmetic Operators,https://www.w3schools.com/python/python_operators_arithmetic.asp,"Python Arithmetic Operators
Arithmetic Operators
Arithmetic operators are used with numeric values to perform common mathematical operations:
Operator
Name
Example
Try it
+
Addition
x + y
-
Subtraction
x - y
*
Multiplication
x * y
/
Division
x / y
%
Modulus
x % y
**
Exponentiation
x ** y
//
Floor division
x // y
Examples
Here is an example using different arithmetic operators:
Example
Division in Python
Python has two division operators:
/ - Division (returns a float)
// - Floor division (returns an integer)
Example
Division always returns a float:
Example
Floor division always returns an integer.
It rounds DOWN to the nearest integer:","x = 15

y = 4



print(x + y)

print(x - y)

print(x * y)

print(x / y)

print(x % y)

print(x ** y)

print(x // y)
---
x = 12

y = 5



print(x / y)
---
x = 12

y = 5



print(x // y)",Python Básico
48,Assignment Operators,https://www.w3schools.com/python/python_operators_assign.asp,"Python Assignment Operators
Assignment Operators
Assignment operators are used to assign values to variables:
Operator
Example
Same As
Try it
=
x = 5
x = 5
+=
x += 3
x = x + 3
-=
x -= 3
x = x - 3
*=
x *= 3
x = x * 3
/=
x /= 3
x = x / 3
%=
x %= 3
x = x % 3
//=
x //= 3
x = x // 3
**=
x **= 3
x = x ** 3
&=
x &= 3
x = x & 3
|=
x |= 3
x = x | 3
^=
x ^= 3
x = x ^ 3
>>=
x >>= 3
x = x >> 3
<<=
x <<= 3
x = x << 3
:=
print(x := 3)
x = 3 print(x)
The Walrus Operator
Python 3.8 introduced the := operator, known as the ""walrus operator"". It assigns values to variables as part of a larger expression:
Example
The count variable is assigned in the if statement, and given the value 5:","numbers = [1, 2, 3, 4, 5]



if (count := len(numbers)) > 3:

    print(f""List has {count} elements"")",Python Básico
49,Comparison Operators,https://www.w3schools.com/python/python_operators_comparison.asp,"Python Comparison Operators
Comparison Operators
Comparison operators are used to compare two values:
Operator
Name
Example
Try it
==
Equal
x == y
!=
Not equal
x != y
>
Greater than
x > y
<
Less than
x < y
>=
Greater than or equal to
x >= y
<=
Less than or equal to
x <= y
Examples
Comparison operators return True or False based on the comparison:
Example
Chaining Comparison Operators
Python allows you to chain comparison operators:
Example","x = 5

y = 3



print(x == y)

print(x != y)

print(x > y)

print(x < y)

print(x >= y)

print(x <= y)
---
x = 5



print(1 < x < 10)



print(1 < x and x < 10)",Python Básico
50,Logical Operators,https://www.w3schools.com/python/python_operators_logical.asp,"Python Logical Operators
Logical Operators
Logical operators are used to combine conditional statements:
Operator
Description
Example
Try it
and
Returns True if both statements are true
x < 5 and  x < 10
or
Returns True if one of the statements is true
x < 5 or x < 4
not
Reverse the result, returns False if the result is true
not(x < 5 and x < 10)
Examples
Example
Test if a number is greater than 0 and less than 10:
Example
Test if a number is less than 5 or greater than 10:
Example
Reverse the result with not :","x = 5



print(x > 0 and x < 10)
---
x = 5



print(x < 5 or x > 10)
---
x = 5



print(not(x > 3 and x < 10))",Python Básico
51,Identity Operators,https://www.w3schools.com/python/python_operators_identity.asp,"Python Identity Operators
Identity Operators
Identity operators are used to compare the objects, not if they are equal, but if they are actually the same object, with the same memory location:
Operator
Description
Example
Try it
is
Returns True if both variables are the same object
x is y
is not
Returns True if both variables are not the same object
x is not y
Examples
Example
The is operator returns True if both variables point to the same object:
Example
The is not operator returns True if both variables do not point to the same object:
Difference Between is and ==
is - Checks if both variables point to the same object in memory
== - Checks if the values of both variables are equal
Example","x = [""apple"", ""banana""]

y = [""apple"", ""banana""]

z = x



print(x is z)

print(x is y)

print(x == y)
---
x = [""apple"", ""banana""]

y = [""apple"", ""banana""]



print(x is not y)
---
x = [1, 2, 3]

y = [1, 2, 3]



print(x == y)

print(x is y)",Python Básico
52,Membership Operators,https://www.w3schools.com/python/python_operators_membership.asp,"Python Membership Operators
Membership Operators
Membership operators are used to test if a sequence is presented in an object:
Operator
Description
Example
Try it
in
Returns True if a sequence with the specified value is present in the object
x in y
not in
Returns True if a sequence with the specified value is not present in the object
x not in y
Examples
Example
Check if ""banana"" is present in a list:
Example
Check if ""pineapple"" is NOT present in a list:
Membership in Strings
The membership operators also work with strings:
Example","fruits = [""apple"", ""banana"", ""cherry""]



print(""banana"" in fruits)
---
fruits = [""apple"", ""banana"", ""cherry""]



print(""pineapple"" not in fruits)
---
text = ""Hello World""



print(""H"" in text)

print(""hello"" in text)

print(""z"" not in text)",Python Básico
53,Bitwise Operators,https://www.w3schools.com/python/python_operators_bitwise.asp,"Python Bitwise Operators
Bitwise Operators
Bitwise operators are used to compare (binary) numbers:
Operator
Name
Description
Example
Try it
&
AND
Sets each bit to 1 if both bits are 1
x & y
|
OR
Sets each bit to 1 if one of two bits is 1
x | y
^
XOR
Sets each bit to 1 if only one of two bits is 1
x ^ y
~
NOT
Inverts all the bits
~x
<<
Zero fill left shift
Shift left by pushing zeros in from the right and let the leftmost bits fall off
x << 2
>>
Signed right shift
Shift right by pushing copies of the leftmost bit in from the left, and let the rightmost bits fall off
x >> 2
Examples
Example
The & operator compares each bit and set it to 1 if both are 1, otherwise it is set to 0:
The binary representation of 6 is 0110 The binary representation of 3 is 0011
Then the & operator compares the bits and returns 0010, which is 2 in decimal.
Example
The | operator compares each bit and set it to 1 if one or both is 1, otherwise it is set to 0:
The binary representation of 6 is 0110 The binary representation of 3 is 0011
Then the | operator compares the bits and returns 0111, which is 7 in decimal.
Example
The ^ operator compares each bit and set it to 1 if only one is 1, otherwise (if both are 1 or both are 0) it is set to 0:
The binary representation of 6 is 0110 The binary representation of 3 is 0011
Then the ^ operator compares the bits and returns 0101, which is 5 in decimal.","print(6 & 3)
---
print(6 | 3)
---
print(6 ^ 3)",Python Básico
54,Operator Precedence,https://www.w3schools.com/python/python_operators_precedence.asp,"Python Operator Precedence
Operator Precedence
Operator precedence describes the order in which operations are performed.
Example
Parentheses has the highest precedence, meaning that expressions inside 
parentheses must be evaluated first:
Example
Multiplication * has higher precedence than
addition + , and therefore multiplications are 
evaluated before additions:
Precedence Order
The precedence order is described in the table below, starting with the highest precedence at the top:
Operator
Description
Try it
()
Parentheses
**
Exponentiation
+x -x ~x
Unary plus, unary minus, and bitwise NOT
* / // %
Multiplication, division, floor division, and modulus
+ -
Addition and subtraction
<< >>
Bitwise left and right shifts
&
Bitwise AND
^
Bitwise XOR
|
Bitwise OR
== != > >= < <= is is not in not in
Comparisons, identity, and membership operators
not
Logical NOT
and
AND
or
OR
Left-to-Right Evaluation
If two operators have the same precedence, the expression is evaluated from left to right.
Example
Addition + and
subtraction - has the same precedence, and therefore
we evaluate the expression from left to right:","print((6 + 3) - (6 + 3))
---
print(100 + 5 * 3)
---
print(5 + 4 - 7 + 3)",Python Básico
55,Code Challenge,https://www.w3schools.com/python/python_challenges_operators_basics.asp,"Python Operators Code Challenge
Challenge: Operators Basics
Test your understanding of arithmetic, assignment, and comparison operators.",,Python Básico
56,Python Lists,https://www.w3schools.com/python/python_lists.asp,"Python Lists
List
Lists are used to store multiple items in a single variable.
Lists are one of 4 built-in data types in Python used to store collections of 
data, the other 3 are Tuple , Set , and Dictionary , all with different qualities and usage.
Lists are created using square brackets:
Example
Create a List:
List Items
List items are ordered, changeable, and allow duplicate values.
List items are indexed, the first item has index [0] ,
the second item has index [1] etc.
Ordered
When we say that lists are ordered, it means that the items have a defined order, and that order will not change.
If you add new items to a list,
the new items will be placed at the end of the list.
Note: There are some list methods that will change the order, but in general: the order of the items will not change.
Changeable
The list is changeable, meaning that we can change, add, and remove items in a list after it has been created.
Allow Duplicates
Since lists are indexed, lists can have items with the same value:
Example
Lists allow duplicate values:
List Length
To determine how many items a list has, use the len() function:
Example
Print the number of items in the list:
List Items - Data Types
List items can be of any data type:
Example
String, int and boolean data types:
A list can contain different data types:
Example
A list with strings, integers and boolean values:
type()
From Python's perspective, lists are defined as objects with the data type 'list':
Example
What is the data type of a list?
The list() Constructor
It is also possible to use the list() constructor when creating a 
new list.
Example
Using the list() constructor to make a List:
Python Collections (Arrays)
There are four collection data types in the Python programming language:
List is a collection which is ordered and changeable. Allows duplicate members.
Tuple is a collection which is ordered and unchangeable. Allows duplicate members.
Set is a collection which is unordered, 
unchangeable*, and unindexed. No duplicate members.
Dictionary is a collection which is ordered** 
and changeable. No duplicate members.
*Set items are unchangeable, but you can remove and/or add items 
  whenever you like.
**As of Python version 3.7, dictionaries are ordered . 
  In Python 3.6 and earlier, dictionaries are unordered .
When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.","thislist = [""apple"", ""banana"", ""cherry""]

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry"", ""apple"", ""cherry""]

print(thislist)
---
thislist = [""apple"", ""banana"", ""cherry""]

print(len(thislist))
---
list1 = [""apple"", ""banana"", ""cherry""]

list2 = [1, 5, 7, 9, 3]

list3 = [True, False, False]
---
list1 = [""abc"", 34, True, 40, ""male""]
---
mylist = [""apple"", ""banana"", ""cherry""]

print(type(mylist))
---
thislist = list((""apple"", ""banana"", ""cherry"")) # note the double round-brackets

print(thislist)",Python Básico
